,tweet_id,label,text,n2v
95,532259028152246272,False,"chick-fil-a manager reportedly bans list of unprofessional words, internet erupts: URL URL","[-0.0036417   0.00059335  0.00266627 -0.00980653 -0.00783327 -0.01595794
  0.00900146  0.01239468 -0.00591645 -0.01238917  0.00090094 -0.00110723
  0.00012281  0.00225482 -0.00146144  0.00363419  0.00074618  0.005842
 -0.00748447 -0.01560044 -0.0074511   0.00284429 -0.00630461  0.00415828
 -0.0084931  -0.00522481  0.00552002 -0.00674318  0.00234933 -0.0078736
  0.01585021  0.00782197  0.00461506  0.00437581  0.00064434 -0.00378492
  0.0108428  -0.01451917  0.00559651 -0.00164205  0.00143969 -0.00893992
  0.01168696 -0.00624377  0.01421375 -0.01009701  0.00681585 -0.00757554
  0.011497   -0.00367931  0.0063455   0.01001429  0.00292458  0.00297435
  0.00489312  0.00985324  0.00961947  0.00990366  0.00896299  0.00438267
  0.01302907 -0.002388    0.00226091  0.00469312 -0.00066071  0.00883777
 -0.00862334 -0.00899773 -0.00901318  0.01217439 -0.00867975 -0.0047945
  0.00778643  0.00251885  0.00498956  0.00650636  0.00520382  0.00711921
 -0.00349646  0.00360325  0.00956932  0.00027178 -0.01195231  0.0127669
  0.00541266  0.00410006 -0.00075074  0.00608034  0.01109761  0.01211216
  0.00368759 -0.00961775 -0.00130159 -0.00035647  0.00851575 -0.00814793
  0.01603233 -0.00515296  0.00795672 -0.0127971 ]"
96,514109888138842113,True,"alaskan reporter says ""f*ck this,"" quits on live tv — her coworker's reaction is priceless: URL URL","[ 0.00254584  0.00084448 -0.0024778   0.0095903   0.00269006  0.00413255
 -0.00106026  0.0010272   0.00659608 -0.00081502  0.00344859 -0.00086939
  0.00530681  0.00373914  0.00250233 -0.00538216 -0.00468851  0.00433281
 -0.00598644 -0.00034686 -0.0005806   0.00360052 -0.00845258  0.00890477
 -0.001454   -0.00538361  0.00403418 -0.00191755 -0.00784737 -0.00456284
 -0.00029046 -0.00902541  0.00064896  0.00242061 -0.00334849  0.00265714
  0.00252313  0.01005293  0.00140171  0.00190322  0.00289017 -0.00209331
 -0.00882543  0.00806498 -0.00194525 -0.00983224 -0.00671647 -0.00400328
  0.00412984  0.00513757  0.00607529 -0.00684639  0.00071547 -0.00279618
 -0.00523387  0.00704956  0.0040223  -0.00318084 -0.00834456 -0.00511048
 -0.00069755  0.00784307  0.00619847 -0.00852385 -0.00973147  0.00726674
 -0.00238195 -0.00357641  0.00569115 -0.00579234  0.00524656 -0.00011197
 -0.00682385 -0.00041051  0.00646249  0.00934379  0.00233536  0.00500959
 -0.00505414 -0.00088314 -0.00552001  0.00111662 -0.00180517 -0.00350954
 -0.00711285  0.0097062   0.00303465 -0.0023239  -0.00421839  0.00780524
 -0.00650147  0.00312907  0.00078704  0.00836492  0.00697817 -0.00289481
  0.00247576 -0.00174706 -0.00938958 -0.0024867 ]"
97,514098833253748736,True,"breaking: 3 missing afghan soldiers have been found trying to cross the border into canada, senior law enforcement source tells nbc news","[-1.03735849e-02  8.44092295e-03 -1.08537171e-02 -8.68418999e-03
 -4.45239339e-03 -4.22020629e-03 -1.14362491e-02 -6.89166365e-03
 -4.21316549e-03 -1.40568428e-03 -8.45077448e-03  6.94482122e-03
 -8.26105196e-03 -8.97044688e-03  1.04919802e-02  4.53296583e-03
  5.45652770e-03  1.85950461e-03  3.65786534e-03 -9.77829192e-03
  5.50787477e-03  3.98247270e-03  9.43287089e-03  9.01400112e-03
  5.40063903e-03  1.03513235e-02 -1.11512858e-02 -1.48396231e-02
  2.05923780e-03  7.50247203e-03  8.98859836e-03  6.50132867e-03
  8.54818989e-03 -7.84589536e-03  6.59376197e-03 -9.88346801e-05
 -1.61292199e-02  1.26026971e-02 -1.26847846e-03 -5.06301364e-03
 -1.16861680e-04 -5.91298705e-03  7.20912591e-03  7.16266362e-03
 -1.66841841e-03 -1.34405689e-02 -5.94269205e-03 -3.36019625e-03
  7.85913318e-03 -7.25421309e-03  4.67150798e-03 -1.37615809e-03
 -4.57817130e-03 -4.09688393e-04 -3.90169327e-03  3.75279505e-03
  3.49904317e-03 -1.94563868e-03 -1.09877088e-03  5.77625679e-03
  3.79489944e-03  6.14925288e-03  9.57668852e-03  1.53047247e-02
  5.87835023e-03 -1.28475297e-03  8.53943639e-03  7.30289286e-03
 -9.87025793e-04  2.22341958e-04 -4.76888567e-03 -3.53771611e-03
 -8.63155909e-03  4.58950922e-03  1.24269519e-02  1.34813059e-02
 -3.59509024e-03  7.00572599e-03 -1.20280725e-04 -1.64017291e-03
  2.04501121e-04 -1.00881271e-02  6.35081902e-03  8.94792285e-03
  3.11609148e-03  4.80751134e-03  1.15804896e-02  1.33360922e-02
  1.24242436e-03 -6.98843505e-03  1.20809283e-02  8.58950149e-03
  2.84585566e-03 -1.63601362e-04 -5.87157952e-03 -4.54606861e-03
  1.38176735e-02 -3.51692108e-03 -5.36996732e-03  9.24861804e-03]"
98,552498516225179650,True,this dog was abandoned at a scottish railway station with a suitcase full of his belongings URL URL,"[ 6.26096176e-03  7.43840775e-03 -3.79526010e-03 -1.38838990e-02
  8.13492481e-03 -2.69092806e-03  5.83585538e-03  5.92972618e-03
  1.17635028e-02 -8.94425064e-03  6.90933689e-03 -1.19946692e-02
 -7.01873982e-03 -1.09261582e-02 -6.00770209e-03  2.84387590e-03
  9.67818964e-03 -7.94111285e-03  1.29747288e-02 -1.36328572e-02
  1.15702320e-02  4.50368272e-03  1.40305283e-03  4.57351598e-05
 -1.10728806e-02  1.05450358e-02  1.09290110e-03 -8.99628736e-03
  9.82211716e-03 -5.10754203e-03 -5.64533053e-03 -1.63515878e-03
 -4.15434042e-04 -1.02243256e-02 -4.11385158e-03 -7.44355470e-03
  6.73573138e-03  9.04880650e-03 -4.92518814e-03  3.18436511e-03
  1.17089357e-02 -6.37849933e-03  7.23236287e-03  7.18437042e-03
  1.25828180e-02  3.04462877e-03 -7.03129079e-03 -4.58823098e-03
  4.40310827e-03  2.94312485e-04  5.77920675e-03  6.64312067e-03
  8.37867986e-03 -6.88980566e-03 -9.88356490e-03 -9.97850019e-03
  7.85405561e-03  1.06117898e-03 -5.38138347e-03 -2.54951953e-03
 -2.96915346e-03 -1.37469005e-02  9.66577977e-03  1.44015523e-02
 -1.96349365e-03  1.00867050e-02 -7.34690018e-03 -2.17859005e-03
 -6.21650787e-03 -3.38483066e-03 -1.04453173e-02 -5.71434107e-03
  1.00925080e-02  2.70888838e-03  3.03973240e-04 -5.15428046e-03
  9.18882806e-03  6.67230738e-03  2.22822349e-03  5.86922001e-03
 -7.26143364e-03 -6.73304824e-03 -2.64019752e-03 -9.92293190e-03
  5.21825673e-03 -1.15482567e-03  7.00533390e-03  1.18537592e-02
 -3.42772948e-03 -9.58424713e-03  1.33708976e-02  3.86697194e-03
  5.03619248e-03  9.21145361e-03  3.69435572e-03 -8.57943669e-03
 -3.22763110e-04  1.23722460e-02 -5.63992048e-03  4.11088904e-03]"
99,489798752438583297,False,malaysia airlines plane mh17 'shot down in ukraine near russian border' URL URL,"[ 5.7089473e-03  5.8185933e-03  1.9032768e-03  5.4641254e-03
 -8.8434722e-03  6.2030507e-03  9.5605217e-03 -3.9318218e-03
  1.3669831e-03 -5.4047620e-03  7.6476601e-04  2.5397325e-03
  8.1752865e-03  5.8315118e-04  2.6713815e-03  1.3587805e-03
  8.7664817e-03 -5.8159344e-03 -6.3731261e-03 -4.0740808e-03
 -2.4609168e-03  5.0729727e-03 -7.9827057e-03 -3.2270201e-03
 -8.2859853e-03  5.1808991e-03 -2.6437710e-03 -9.4231358e-03
  4.0531158e-03  9.0260459e-03 -2.7766156e-03 -5.8823563e-03
  3.5018760e-03 -1.0103266e-03 -1.0190651e-02  8.7939771e-03
 -7.3542111e-03 -5.1821321e-03 -2.8320786e-03 -5.9450227e-03
  1.8208290e-03  9.5567005e-03  4.6585673e-03  8.0226315e-03
 -6.9280635e-05  2.3972178e-04 -2.8277512e-03 -9.0832766e-03
  3.6495829e-03  1.8928519e-03 -9.2989001e-03 -5.3192354e-03
 -9.8050768e-03 -5.6091109e-03  4.0547587e-03  8.8585764e-03
  4.5289854e-03  2.3899397e-03  8.2462169e-03 -1.0690716e-03
 -1.1645043e-03 -8.9446865e-03  5.2284522e-05 -2.6279024e-03
  2.3128738e-04  7.8318259e-03 -7.2457329e-03 -3.9022281e-03
 -7.2794836e-03 -3.4886608e-03 -3.4492628e-03  2.0281565e-03
  3.6698834e-03 -4.8884433e-03 -4.2512272e-03  1.1040181e-03
  5.5196714e-03  5.5332165e-03 -3.1449664e-03 -4.4059567e-03
 -5.7810461e-03 -5.2316801e-04  1.5909532e-03  1.6628038e-03
  7.5755934e-03 -2.7819208e-03  7.5246397e-05 -5.2826540e-03
 -9.1220014e-04 -7.8878710e-03 -6.4305495e-04  1.3503610e-03
 -8.7695923e-03  8.7038390e-03 -9.0668434e-03 -9.6773850e-03
 -8.4396629e-03  7.3536383e-03  5.5727502e-03  9.2542851e-03]"
100,514039286845698048,True,"alaskan reporter says ""f*ck this,"" quits on live tv — her coworker's reaction is priceless: URL URL","[-1.7784577e-03  7.1995026e-03 -9.7341631e-03 -9.9755684e-03
 -5.6536142e-03  3.2205178e-04 -7.4200309e-03 -9.0120034e-03
 -9.7586792e-03 -1.2694959e-03  7.3968000e-03 -9.0182815e-03
 -5.6236978e-03  1.8728413e-03  3.6024924e-03 -8.5281143e-03
  8.4613282e-03 -8.9931255e-03  5.1531112e-03  9.1267210e-03
  6.6001676e-03  7.1238000e-03  8.5213864e-03  3.4513362e-03
 -8.0908341e-03  6.1642700e-03 -9.2274826e-03 -6.8513020e-03
  6.0095820e-03 -8.5613895e-03 -6.0116756e-03 -3.2623417e-03
  3.9774356e-03  5.2903011e-03  2.1813780e-03  5.8445362e-03
 -2.4180750e-03  4.0234565e-03 -7.9891915e-03 -2.3137087e-03
 -8.3983447e-03  1.6586177e-04  5.0911973e-03  5.2645896e-03
 -4.1664513e-03  1.2451302e-03  7.7244202e-03 -6.2899147e-03
 -3.3520246e-03 -7.2475144e-04 -4.7962973e-03  9.3843797e-03
  8.2533201e-03  1.0064539e-02  9.7723138e-03 -8.9291045e-03
 -6.8218313e-04 -7.7847443e-03 -5.5214004e-03 -8.9259716e-03
  4.0794122e-03  6.4628992e-05 -7.5171017e-03  8.7138582e-03
  4.9224729e-04  8.1158290e-04 -3.9144652e-03 -3.5053450e-03
 -3.0959358e-03  8.6828284e-03  1.6619582e-03 -5.3061577e-03
  5.0930134e-03  4.6478826e-04 -2.1233349e-03  8.0742957e-03
 -4.0139561e-03  7.7448376e-03 -4.6716258e-03 -7.7144741e-03
 -4.9294401e-03 -3.8987498e-03 -1.2005563e-03 -1.3476084e-03
  5.6222882e-03  5.7645896e-03 -1.3699631e-03  4.9010073e-03
 -1.7116744e-03  1.2349819e-03 -7.0948678e-04 -2.7972623e-03
 -5.2273995e-03 -4.0736794e-03  8.7784225e-04  1.9912401e-03
 -1.0322166e-02  6.0936869e-03 -1.4439635e-03 -3.0620415e-03]"
101,509464217549021184,True,"report: microsoft trying to buy mojang, creators of minecraft URL","[-1.1598705e-02  9.7687729e-03  5.9504802e-03  1.4165620e-02
  7.4207755e-03  2.7881615e-05  1.1663151e-02 -1.9900897e-03
 -8.9525888e-03  2.2287040e-03  2.7351636e-03 -9.1528948e-03
  1.1486695e-02 -2.5998983e-03  9.9946493e-03  2.1712624e-03
 -3.7816253e-03 -3.9706188e-03 -7.7938237e-03 -7.6331459e-03
  3.6642114e-03  9.8502794e-03  1.4566252e-02 -6.1824182e-03
  2.3587586e-03  7.1259188e-03 -4.4411416e-03 -9.5426543e-03
  1.1376928e-03 -7.2598658e-03  1.0130182e-02 -7.7512222e-03
  6.5279738e-03  1.1753474e-02 -8.8243320e-04  9.3143936e-03
 -1.8842531e-03  7.8816479e-03  3.3111828e-03 -1.4133625e-02
  3.6614542e-04  2.0256615e-04  1.6675933e-03 -2.3329926e-03
  1.9057210e-03 -2.8021939e-03 -2.3984616e-03  1.7655957e-03
 -2.8206538e-03 -4.8657502e-03 -3.2536004e-04 -1.1086105e-03
  2.9291370e-04 -6.8062660e-03  2.2053421e-03 -1.0366655e-04
  6.2552543e-04  1.0298708e-03  8.0842273e-03 -9.9367509e-03
 -8.6271781e-03 -8.5557112e-03  1.7048402e-02  9.5577555e-04
 -1.3610757e-02  2.4593303e-03 -3.7785859e-03  1.1204745e-02
 -1.4162024e-02  5.2296137e-03 -8.7934397e-03  1.5016318e-03
  1.0973597e-02  1.3144317e-02 -8.6213546e-03 -6.6942112e-03
 -6.6769719e-03 -6.3123391e-03 -1.0189626e-02 -1.6907803e-03
 -4.9244384e-03 -7.3814876e-03  1.1187118e-02  2.7406358e-03
  7.4840658e-03 -2.3596489e-03  3.6371865e-03 -8.5965525e-03
 -3.6698107e-03  3.1557942e-03 -3.8202317e-03  1.6506509e-03
  3.8037733e-03  1.2317703e-05  1.1256728e-02  9.4887028e-03
  5.8170743e-03  7.5671230e-03  4.4184960e-03 -3.5166817e-03]"
102,489794696013967360,False,breaking: malaysian airlines passenger 'shot down' near russian border in ukraine URL URL,"[ 6.3876626e-03 -9.0082074e-03 -7.7421060e-03 -1.5336327e-03
  1.7211478e-03 -1.5013856e-03 -5.0129131e-03  7.5654243e-03
  8.7676309e-03 -8.0225104e-03  9.8009799e-03  7.0243198e-03
 -7.7100606e-03 -1.8339730e-03  4.1754497e-03  6.9131455e-03
 -3.9623878e-03 -7.2952248e-03  5.0468887e-03 -9.9116778e-03
 -5.8089448e-03 -1.4119993e-03  5.7549765e-03 -5.9855608e-03
  4.7802501e-03 -4.8275932e-04  2.5209002e-03  6.4258734e-03
  1.5470389e-03  7.9201795e-03 -5.5341421e-05 -8.5167028e-03
  9.6547194e-03 -5.0876956e-03  4.5518721e-03 -3.5754591e-03
 -7.1333149e-03 -6.8034707e-03  4.7756932e-03 -1.1313414e-03
  1.6168735e-03 -9.5515335e-03 -5.0654756e-03 -6.3197310e-03
  8.9073954e-03 -9.2394352e-03  4.9915295e-03 -1.2848711e-03
  4.5548406e-04  9.1103455e-03 -3.5436023e-03 -7.1790786e-03
  9.2628505e-04  7.9085734e-03  9.4016027e-03 -3.5444656e-03
  3.2306358e-03  4.7676172e-03 -5.5321492e-03  7.2299228e-03
 -6.3244011e-03  2.0744933e-03  4.9989303e-03  4.3129656e-03
 -4.8704464e-03  2.8518296e-03  7.4817403e-03  9.2335716e-03
 -1.0238503e-02  6.0732146e-03  4.9296273e-03 -1.8185737e-03
  9.4379513e-03 -3.6970519e-03 -1.2718923e-03 -7.0162388e-03
 -3.7361349e-03  3.6357334e-04 -3.4660790e-03 -5.4037920e-03
  6.5090102e-03 -5.5478052e-03 -7.0364573e-03  8.1835911e-03
  9.5967129e-03  4.2427802e-03  3.1828880e-04  8.9948066e-04
 -6.8908458e-04  6.8850792e-03 -6.1243181e-03  5.3654192e-04
  4.4708494e-03 -1.9880626e-03  1.0922484e-03  4.1109952e-03
  9.9055851e-03  1.8210636e-03  9.5255636e-03 -6.2483270e-03]"
103,547509900130021377,False,peek behind the curtain of our save the americans video. URL,"[-0.01067345  0.01346909  0.01962261  0.02378101 -0.00014493 -0.01376958
  0.026718    0.02844888 -0.02537489 -0.03509019  0.01941124 -0.0088848
  0.01184866  0.00075375  0.01294612 -0.00482705  0.03654339  0.00554854
 -0.04796172 -0.03357256  0.00907124  0.00603114  0.03802232 -0.01488034
 -0.00632213  0.00922908 -0.00077743  0.02958218 -0.02640579  0.0181891
 -0.00462923 -0.00832659 -0.00905939 -0.03244    -0.00195245  0.0182798
  0.02004975 -0.01140197 -0.01871104  0.01759437  0.01539204  0.00087755
 -0.01601599  0.00461212  0.02556296  0.00292252 -0.01595267  0.00359309
  0.01216232  0.01244046 -0.00699246 -0.00561536 -0.00889378 -0.02718716
 -0.0162413   0.01005255  0.00067508  0.00983885 -0.00099757  0.01807011
  0.00710909 -0.00539836  0.0120866   0.00252631 -0.00146153  0.02104787
 -0.00503001  0.03626031 -0.01493116 -0.01118985  0.02053505  0.01171219
  0.01131403  0.01016747 -0.00686087 -0.00158219  0.01890076  0.00715861
 -0.00766984 -0.01885259 -0.02937576  0.00851363  0.00237001  0.01246626
 -0.00679715 -0.009201    0.03209845  0.00732698  0.015497   -0.01081145
 -0.00128964  0.00042622  0.0028278  -0.00086097  0.03479974  0.01494919
  0.00872013 -0.03341389  0.00369346 -0.01189321]"
104,532197572698320896,True,sugarhill gang's big bank hank dies -- dead at 57 from cancer URL,"[ 7.0839752e-03 -1.5669991e-03  8.0126319e-03 -9.5147835e-03
 -8.0798734e-03 -6.7146481e-03 -3.9237915e-03  5.0705266e-03
 -3.9085266e-03 -8.3858538e-03  8.5084122e-03 -3.7854558e-03
  8.6280508e-03 -4.8836558e-03  3.9338279e-03  4.9797161e-03
  2.4348858e-03 -2.9164450e-03  2.8112158e-03 -8.4459605e-03
 -2.7143715e-03 -2.5076636e-03  7.3322556e-03 -3.4737345e-03
 -6.6998163e-03  4.3978672e-03 -5.2908453e-04 -3.6192948e-03
  6.9290698e-03  3.9305533e-03 -3.8690744e-03  7.4168539e-04
  9.1892257e-03  7.7756881e-03  6.3914419e-03  4.7914563e-03
  2.4400235e-03 -1.8809568e-03 -6.4576198e-03 -3.6578375e-04
 -1.5598299e-03 -5.9364567e-04 -6.3259434e-03  7.5422646e-03
 -6.5984805e-03 -7.2206222e-03 -2.8310849e-03 -1.5358774e-03
 -7.6468838e-03  7.5794297e-04 -5.3390898e-03 -1.3082871e-03
 -7.3971087e-03  1.9610657e-03  3.2488096e-03 -1.8281977e-05
 -5.4725916e-03 -1.7197869e-03  7.0749014e-03  3.7154627e-03
 -9.0260403e-03 -3.4632427e-03  2.4501642e-03  2.1152138e-03
 -9.5990552e-03  4.6606297e-03 -8.7324111e-03 -7.3640319e-03
  3.4421457e-03 -3.5015226e-03  3.5666011e-03  9.0513797e-03
 -3.5588497e-03  9.4523607e-03  1.7278459e-03  9.8623671e-03
  5.7299677e-03 -9.1570895e-03 -3.3486574e-03  6.5911915e-03
  5.5907923e-03  8.7933699e-03  6.9925562e-03  8.1240842e-03
 -9.8860040e-03  4.2794649e-03 -5.0424612e-03  3.5674653e-03
  6.1326912e-03  4.4386224e-03  7.5995815e-03  1.6088054e-03
 -1.2753709e-03  5.7979380e-03 -5.6008273e-03  8.7701497e-05
  9.5248502e-03 -5.5159852e-03  3.8543798e-03 -8.1384322e-03]"
105,504478567062056962,False,"report: toronto, seattle, quebec city to join vegas in 2017 nhl expansion: URL","[-1.78921805e-03 -9.33640916e-03 -1.47263939e-03 -9.72902495e-03
  1.76373553e-02  5.57690719e-03 -1.05823036e-02  4.53282101e-03
  8.08601361e-03  6.64486783e-04 -1.36258975e-02 -8.92438833e-03
 -4.66872891e-03  2.61049927e-03 -2.76572886e-03  1.04134623e-02
 -1.08234137e-02 -1.36991811e-03  6.59053680e-03 -4.66394983e-03
  5.21826558e-03  1.66946545e-03 -6.09402894e-04  5.00864675e-03
 -7.59078050e-03  1.34330112e-02  7.02709379e-03 -1.54697867e-02
  7.44479825e-04  5.81427710e-03  1.35333007e-02 -4.24076151e-03
 -5.50795626e-03 -4.75977827e-03  5.84767666e-03  1.15185436e-02
 -2.80788331e-03  2.53874739e-03 -1.22870291e-02 -3.67927714e-03
  9.15031321e-03 -1.35973981e-02  8.58099782e-04  8.79765116e-03
  8.15697666e-03  1.74928049e-03  3.15806275e-04 -1.87667497e-02
  6.48534205e-03 -4.28917445e-03  6.84711756e-03 -1.52737200e-02
  5.34923188e-03  3.28662619e-03 -7.52030034e-03  1.07930470e-02
 -9.12073627e-03 -3.93552706e-03 -2.91568716e-03 -9.31184087e-03
  6.30240655e-03  6.03016745e-03  6.12805877e-03  1.30401161e-02
  1.68497942e-03  4.07416094e-03 -6.70281844e-03  3.07478686e-03
  6.89670676e-03  6.11627940e-03  3.11477156e-03  6.01104439e-05
  4.63526696e-03  8.53865314e-03 -2.23377906e-03 -1.13632604e-02
  3.03381775e-03 -7.07931910e-03  9.95961577e-03  5.28114289e-03
 -7.24603829e-04 -1.07608400e-02 -1.59896333e-02 -1.11915264e-02
 -2.36509810e-03 -2.18469487e-03 -1.55929783e-02  2.69671116e-04
 -2.30025081e-03 -1.09677166e-02  9.31203645e-03  4.87590488e-03
  6.09823177e-03  6.42028917e-03 -1.37642529e-02  3.36789689e-03
 -2.37936736e-03  3.48395063e-03 -1.14886723e-02 -2.74255825e-03]"
106,516856061182345216,False,leicester kfc refusing hand wipes to a customer because they anti islamic. what's next? a separate door for woman? sharia sauce? @kfc arses.,"[-0.01798153  0.00319947 -0.01227488  0.0139166   0.00969487 -0.00943784
  0.00159206  0.02905469 -0.02002475 -0.01198609  0.00513561 -0.01201545
  0.01118256  0.00494451  0.01176831  0.00742381  0.02702632 -0.0056698
 -0.01482175 -0.02229452 -0.00143894  0.00057901  0.01210869 -0.00953493
  0.01463523 -0.00132027  0.00180017  0.02648325 -0.01571604  0.0014331
  0.02194319 -0.01021509 -0.00273689  0.00092027 -0.01753921  0.020515
  0.01921533  0.0034989  -0.00157299  0.01173803  0.0028206   0.01256274
 -0.00791652  0.00077046  0.01630166  0.01203861 -0.00528818  0.00646666
 -0.00142057  0.0042805   0.00950692  0.00690588 -0.0210255  -0.00516025
 -0.01496207 -0.01944003 -0.00073961 -0.00282607  0.00473555 -0.00581363
 -0.00367976  0.00837341  0.03114992 -0.00332179 -0.01765853  0.00721427
 -0.00060979  0.00286194 -0.01187863 -0.00639009  0.00918616  0.01873884
 -0.00028174  0.000524   -0.00279311 -0.00577783  0.01064175  0.00530571
 -0.00123263  0.00362038 -0.00148409 -0.00373222 -0.00278302  0.0133176
  0.00140858 -0.01882279 -0.00265658 -0.00403227  0.01545907 -0.00020117
 -0.02095627  0.02005944  0.01667345  0.0008491   0.04100871  0.00123777
  0.00528791 -0.00316895  0.01856557 -0.00529426]"
107,539254751343681536,False,@jjauthor @fingersflying @peddoc63 @chucknellis @waynebogda what happens to witnesses! URL URL,"[-5.4442807e-04  2.5844731e-04  5.1377933e-03  9.0579297e-03
 -9.3380827e-03 -7.1741999e-03  6.5141506e-03  9.0996958e-03
 -5.1105004e-03 -3.8255670e-03  7.4078105e-03 -1.5091508e-03
 -4.6230056e-03  6.5792282e-03 -4.8540733e-03 -1.8376327e-03
  2.9134830e-03  9.5971138e-04 -8.3517740e-03 -9.5733488e-03
  7.3269322e-03  5.0871535e-03  6.7692236e-03  7.1727898e-04
  6.3714236e-03 -3.4599223e-03 -1.0004048e-03  5.7378327e-03
 -7.4986066e-03 -3.9005098e-03 -7.4871504e-03 -9.9188217e-04
  9.5891692e-03 -7.3935566e-03 -2.3718700e-03 -1.8824887e-03
  8.1332903e-03 -5.9987670e-03  5.7667585e-05 -4.8316233e-03
 -9.6063567e-03  5.0328434e-03 -8.7499339e-03 -4.3862066e-03
 -1.7925389e-05 -2.8250963e-04 -7.7055534e-03  9.6782846e-03
  4.9774786e-03  9.2964685e-03 -8.1352135e-03  4.5282445e-03
 -4.1568493e-03  8.3271635e-04  8.5096406e-03 -4.4801761e-03
  4.5124101e-03 -6.7847455e-03 -3.5734724e-03  9.4025787e-03
 -1.6185638e-03  3.4737636e-04 -4.1124760e-03 -7.7021737e-03
 -1.5472777e-03  2.4910406e-03 -8.6493243e-04  5.5655250e-03
 -2.8203428e-03  2.2752336e-03  5.4838909e-03  8.4337704e-03
 -1.4404252e-03 -9.2389341e-03  4.4293208e-03  5.0336361e-04
  7.4509447e-03 -7.7697495e-04 -2.6970338e-03 -8.7745506e-03
 -8.5439067e-04  2.8539777e-03  5.4280842e-03  7.0654182e-03
 -5.7032537e-03  1.8638533e-03  6.1220159e-03 -4.7628270e-03
 -3.1080367e-03  6.8509616e-03  1.6197235e-03  2.1369659e-04
  3.4680711e-03  1.9020776e-04  9.7513786e-03  5.0993902e-03
 -8.9876447e-03 -7.0803207e-03  9.3060505e-04  6.3913600e-03]"
108,501785003144273921,False,nbc: arrest records show #ferguson cops jailed twice as many people last night as they originally claimed. URL,"[-3.31714773e-03  8.36874079e-03 -1.51845869e-02 -1.23043302e-02
 -2.45988229e-03  2.11404823e-03 -1.30178146e-02 -1.94526073e-02
 -1.13425008e-03  4.61691106e-03 -1.21466108e-02  1.38856973e-02
 -4.35122987e-03 -1.69996694e-02  1.16909463e-02  4.12346050e-03
  1.40527065e-03 -2.41004908e-03  6.94790063e-03 -4.19788156e-03
 -2.84105277e-04  2.37202365e-03  5.75530925e-04  1.48782693e-02
 -2.17455742e-03  9.74675175e-03 -8.79373681e-03 -1.39146941e-02
  8.29008874e-03  7.05092493e-03  7.91902933e-03  1.09631475e-02
  1.07707747e-03 -3.68341251e-04  5.69095230e-03 -4.57605906e-03
 -2.01453641e-02  1.31488414e-02 -1.10496460e-02 -8.78032111e-03
 -1.65218196e-03 -5.15912753e-03  1.95288546e-02  9.07430891e-03
  2.18913541e-03 -1.45647163e-02 -1.61937729e-03 -8.29093531e-03
  3.54704098e-03 -1.12047251e-02  1.14438031e-03  3.70433601e-03
 -5.87386498e-03 -2.25823303e-03 -9.20553878e-03  7.02840334e-04
 -5.72184613e-03 -1.24290586e-03 -1.45681464e-04 -1.88146334e-03
  1.41941151e-02  3.21751647e-03  1.50842955e-02  2.07794644e-02
  6.59793708e-03 -5.24600642e-03  4.35645971e-03  6.42475532e-03
 -6.89530105e-04 -5.91002125e-03 -5.21164248e-03 -5.58080850e-03
 -1.00458320e-02  5.54924645e-03  8.10935907e-03  1.69950482e-02
 -1.02950179e-03  1.06818806e-02  1.06962444e-03  4.70749615e-03
  7.45868031e-03 -1.32809412e-02 -7.54618886e-05  5.68010192e-03
  2.67650909e-03  2.51796981e-03  9.22906026e-03  2.14841720e-02
  2.08479760e-04 -7.78525043e-03  1.08505692e-02  1.19004296e-02
 -2.95553287e-03  3.11223650e-03 -1.09192217e-02 -1.27241286e-02
  1.30028687e-02  3.96442832e-03 -1.51334054e-04  4.06330405e-03]"
